,f1,f2,f4,f25,f26,f27
7776,41,15,1,0,0,0
2526,43,16,3,0,3,0
9636,61,16,3,1,0,0
4437,26,18,1,0,0,0
6172,59,10,3,0,0,0
11420,116,22,2,1,9,0
9734,28,19,2,1,0,0
6734,37,29,2,0,1,1
2044,32,24,2,0,3,3
3905,124,46,5,1,16,0
7358,126,19,1,0,5,0
1121,57,13,3,0,2,0
7292,32,24,2,0,0,0
3887,82,17,2,0,1,0
6205,61,17,3,0,0,0
1174,40,18,3,0,0,0
4636,56,29,3,0,0,0
315,231,23,3,1,92,0
5889,41,22,3,1,1,0
11187,47,18,4,0,0,0
9757,23,14,3,1,0,0
8695,37,18,2,0,0,0
3613,141,13,1,0,1,0
1478,45,21,2,0,2,0
7426,44,25,4,0,1,0
3147,64,18,2,0,0,0
6817,41,16,3,0,0,0
546,106,22,3,0,5,0
9090,85,19,2,0,10,0
9353,71,15,4,1,1,0
9806,43,15,3,0,5,0
5916,44,36,2,0,0,0
7326,41,15,4,0,13,12
6532,28,11,3,0,4,4
10692,28,11,1,1,1,0
4502,47,15,1,1,0,0
50,44,22,2,1,10,3
2617,35,27,2,0,11,11
9845,77,8,2,0,0,0
8883,24,15,2,1,0,0
6278,19,11,2,0,3,3
9311,78,15,3,0,6,0
3019,219,12,3,1,89,1
4146,76,12,3,1,6,0
674,77,47,4,1,0,0
4493,82,18,2,1,4,0
10157,77,7,1,0,9,0
2296,62,13,2,1,8,0
2050,46,25,3,1,8,8
8110,68,42,4,0,10,0
1164,108,16,2,1,44,0
1482,24,15,2,1,0,0
1435,72,18,2,0,21,0
10540,72,12,3,0,0,0
9293,41,17,2,1,0,0
8372,43,15,2,1,2,0
7,81,27,2,0,21,0
2641,96,14,2,0,19,0
6174,27,18,2,1,0,0
2824,35,13,3,0,0,0
10865,42,34,3,0,0,0
2072,26,18,2,0,0,0
10633,50,18,3,0,0,0
4749,189,25,7,1,9,0
5060,83,33,4,1,6,0
8901,45,18,2,0,0,0
3239,30,21,3,1,0,0
7346,261,13,6,0,38,0
10477,47,19,2,0,2,0
8691,102,15,3,0,5,0
5006,60,17,2,1,2,0
8107,27,19,1,0,0,0
6154,50,16,3,0,2,0
4166,24,15,2,1,1,1
7336,49,17,2,1,10,0
3348,43,16,2,1,0,0
1691,35,27,2,0,0,0
3529,63,21,2,0,0,0
3684,27,19,3,0,0,0
1895,29,22,2,0,1,1
3407,37,19,3,0,0,0
9076,128,50,4,1,25,0
537,38,30,2,0,0,0
481,71,17,2,1,15,0
9621,26,12,1,0,0,0
7153,61,26,3,0,0,0
7237,25,16,2,1,0,0
6469,28,19,2,1,0,0
5671,105,31,3,0,7,0
5771,34,25,2,1,0,0
2215,22,15,1,0,0,0
3430,52,18,2,0,2,0
4407,62,17,3,0,6,0
7576,110,75,16,0,28,17
3422,72,14,4,0,10,0
10688,54,45,4,1,5,5
2833,319,16,4,1,113,0
6861,87,51,2,1,0,0
9492,21,14,2,0,0,0
2333,37,28,2,1,0,0
3284,91,21,4,1,0,0
4214,144,33,2,1,9,0
10998,58,15,2,0,0,0
6034,32,25,2,0,3,3
4943,36,29,2,0,0,0
3137,26,18,2,0,0,0
2828,50,18,1,0,0,0
9010,39,22,2,0,0,0
10463,29,21,2,0,0,0
7593,126,19,3,0,11,0
4786,137,33,7,1,0,0
113,70,20,3,0,0,0
5251,51,21,2,0,5,0
6923,33,25,2,0,0,0
2896,19,10,2,1,0,0
2698,70,45,5,1,17,17
1525,40,22,2,0,0,0
413,23,15,2,0,0,0
654,23,15,2,0,0,0
11323,118,42,4,0,24,0
2623,63,14,3,0,6,0
1617,41,16,3,0,0,0
4241,31,23,2,0,0,0
5995,57,35,2,0,0,0
7996,55,16,3,0,14,0
144,42,10,3,0,3,0
5173,42,18,2,0,0,0
6305,17,10,2,0,0,0
2279,36,14,1,0,0,0
8965,46,29,3,1,0,0
4264,103,24,2,0,12,0
5941,45,15,2,0,0,0
2479,30,16,2,1,0,0
17,50,21,2,0,3,0
11318,31,23,2,0,2,2
4084,34,25,2,1,0,0
8280,33,12,2,0,7,0
7829,21,6,1,1,1,0
3074,34,26,2,1,1,1
9920,44,20,3,0,0,0
5241,37,29,2,0,0,0
4954,48,23,2,0,4,0
10740,36,29,2,0,3,3
8944,17,8,1,1,0,0
9390,94,12,1,1,23,0
1200,51,37,4,1,6,6
9457,28,19,2,1,0,0
4436,68,19,2,0,1,0
282,141,48,2,1,41,19
10051,32,25,1,0,0,0
5772,61,18,1,0,6,0
2659,110,22,2,0,20,0
5933,93,14,2,0,20,0
1849,23,7,1,1,1,0
1500,28,20,2,0,0,0
7778,88,43,2,0,0,0
10961,26,6,1,1,0,0
11355,33,13,2,0,0,0
8915,32,23,2,1,3,3
8133,46,16,3,0,0,0
7244,42,13,1,0,0,0
3004,30,19,1,0,10,10
10827,31,17,1,0,0,0
9041,128,12,7,0,34,0
1301,55,16,2,1,0,0
10437,81,19,2,0,23,0
2069,39,31,2,0,3,3
10356,103,13,2,1,12,0
7461,26,13,1,0,2,2
5831,21,13,2,0,2,2
7194,59,29,3,0,0,0
10409,54,18,2,0,0,0
10262,39,15,2,0,2,0
2993,38,17,2,0,0,0
3054,46,14,1,0,0,0
2709,63,7,3,1,2,0
914,56,29,2,0,0,0
2135,26,17,2,1,0,0
4979,29,15,1,1,0,0
6569,26,16,1,0,1,0
3008,40,12,1,0,1,0
2857,52,23,3,0,10,6
10870,55,19,4,0,1,0
9981,48,15,2,1,0,0
8652,169,23,3,0,36,0
10398,19,11,2,0,3,3
3122,102,13,3,1,24,0
6362,31,24,2,0,0,0
1953,71,20,2,0,0,0
5480,23,14,1,1,0,0
3937,36,28,2,0,0,0
7506,64,14,2,0,2,0
3730,43,15,2,1,0,0
4041,55,13,3,0,0,0
8431,40,16,2,1,4,0
1295,17,10,2,0,0,0
8132,57,19,1,0,6,0
7314,30,21,2,1,0,0
2917,38,12,1,0,4,0
5327,92,17,4,0,7,3
7031,83,16,2,0,1,0
1794,52,26,4,0,0,0
2681,118,42,4,0,23,0
988,30,22,2,1,0,0
2944,38,18,2,1,0,0
240,22,6,1,1,4,0
1931,36,28,2,0,0,0
7333,39,16,2,1,0,0
11262,44,20,2,1,0,0
10504,33,11,1,1,0,0
6494,43,15,2,1,1,0
5482,76,17,3,0,5,0
1091,51,34,5,0,5,5
1771,51,14,3,1,5,0
5965,63,22,3,0,0,0
6580,48,15,2,0,3,0
591,56,17,4,1,0,0
9542,35,16,1,0,0,0
4374,83,24,2,0,4,0
6515,61,20,2,0,0,0
10271,30,22,2,0,0,0
1508,39,22,2,1,5,0
1190,56,23,3,0,0,0
8850,46,15,2,0,0,0
8095,47,39,2,0,0,0
1651,77,23,1,0,16,0
4086,102,6,3,1,37,0
6323,49,17,2,0,4,0
3386,44,10,1,1,0,0
788,54,11,2,1,8,0
10376,34,26,2,0,0,0
4016,17,10,2,0,0,0
9759,132,26,2,1,8,0
9193,43,15,2,1,5,0
7854,36,29,2,0,0,0
7429,39,18,3,1,0,0
923,127,50,4,1,24,0
4704,49,18,3,0,2,0
8398,30,21,2,1,0,0
2545,45,27,2,1,0,0
3359,263,15,6,1,47,0
3351,51,17,3,1,0,0
1143,37,16,2,1,6,0
1453,19,12,1,0,0,0
10557,47,11,1,0,0,0
2047,105,22,5,1,0,0
9786,92,24,3,1,0,0
8313,57,18,2,1,5,0
1828,24,5,1,0,3,0
9931,127,15,2,1,14,0
1070,25,16,2,1,0,0
3594,68,22,3,0,0,0
10164,102,17,2,1,6,0
2625,35,10,2,0,3,0
728,44,24,3,1,0,0
3301,21,14,2,0,0,0
5013,86,14,2,1,29,2
4962,43,10,1,0,2,0
8048,42,13,2,0,0,0
5410,71,22,3,1,0,0
8244,129,54,5,0,11,0
5543,53,22,2,0,0,0
7648,218,12,4,0,36,9
308,64,16,2,1,0,0
3219,41,20,1,0,0,0
5925,33,24,2,1,0,0
4803,24,15,2,1,0,0
9243,52,11,3,0,4,0
5686,74,27,2,1,8,0
7958,54,18,3,1,6,0
3427,63,16,2,1,23,0
6949,56,19,2,0,2,0
8773,45,17,2,0,1,0
2972,113,15,2,1,10,0
2850,41,12,3,0,0,0
7765,46,38,2,0,1,1
10718,74,14,4,1,4,0
5246,59,18,2,0,0,0
6441,40,10,2,0,0,0
10563,43,16,2,1,0,0
7788,40,22,3,0,0,0
2647,33,26,2,0,0,0
3459,42,14,2,1,1,0
10866,40,17,1,0,0,0
3499,41,10,1,1,0,0
5026,27,17,2,0,0,0
8613,72,15,1,1,8,0
2007,41,24,2,1,4,0
1693,127,50,4,0,21,0
2249,27,18,2,1,1,1
7207,74,14,2,0,0,0
1302,35,19,2,0,0,0
5584,29,17,2,1,0,0
2495,46,23,2,1,0,0
2822,39,24,2,0,0,0
9031,34,19,1,0,0,0
511,393,16,24,0,16,0
9547,66,27,2,1,1,0
11397,15,6,1,1,0,0
6871,53,17,2,0,0,0
3394,169,10,3,0,4,0
3578,28,21,2,0,1,1
312,55,28,2,0,3,1
6681,36,11,3,1,0,0
1796,87,17,3,1,8,0
3691,26,17,2,1,0,0
4076,124,29,3,0,0,0
6700,48,28,4,0,0,0
7801,57,39,4,0,20,20
4346,52,14,4,0,1,0
4835,102,23,3,0,25,0
777,31,24,2,0,1,1
5235,51,18,3,1,0,0
396,66,13,3,0,10,0
10413,132,50,4,0,12,0
7574,46,18,2,0,0,0
8287,80,12,3,0,2,1
5839,38,14,3,0,0,0
6571,97,14,5,1,5,1
5875,68,42,4,0,13,0
157,23,14,3,1,0,0
3124,132,17,2,1,28,0
8379,122,20,2,1,14,0
257,128,120,10,0,7,7
1974,22,14,2,0,0,0
979,91,17,1,0,7,0
10818,57,18,3,0,6,0
5743,71,20,3,0,0,0
3672,118,42,4,0,23,0
8788,127,50,4,1,25,0
9582,34,26,2,1,0,0
2193,61,16,2,1,6,0
4142,40,32,2,0,1,1
8844,48,36,2,0,1,0
11137,28,20,2,0,0,0
400,123,19,2,0,7,0
1502,110,19,3,0,15,0
9541,60,27,4,0,1,1
5639,30,22,2,0,0,0
1057,44,17,2,0,0,0
2148,43,21,1,1,0,0
10233,88,22,2,0,4,0
9185,92,15,2,0,0,0
7902,50,17,3,0,3,0
2081,54,21,2,0,1,0
4168,29,20,2,1,0,0
1011,19,12,2,0,0,0
10056,122,17,2,1,22,0
1579,63,27,2,0,6,0
7659,78,14,2,0,15,0
10440,29,22,2,0,2,2
9496,54,16,2,1,0,0
7953,21,12,2,1,0,0
5996,37,28,2,1,0,0
6377,66,23,1,0,0,0
5827,26,18,2,0,0,0
2112,41,18,2,1,0,0
10704,29,17,2,0,0,0
3629,30,22,2,0,0,0
5608,65,19,2,0,4,0
2371,56,21,1,0,0,0
2810,34,26,4,0,2,2
10575,89,23,2,0,16,0
7443,55,17,2,0,1,0
7807,28,19,2,1,0,0
6476,30,22,2,0,0,0
11269,37,13,1,0,0,0
7851,27,18,3,1,0,0
1661,124,46,5,1,19,0
4211,38,22,2,1,0,0
3538,70,36,2,0,0,0
7592,101,37,2,0,19,0
925,35,28,2,0,0,0
3185,126,50,4,0,19,0
2724,21,6,1,1,3,0
7773,32,24,3,0,4,4
3504,48,18,1,0,3,0
238,137,15,3,1,36,0
3333,92,22,2,1,8,0
175,43,15,2,0,0,0
6092,26,17,2,1,0,0
6621,102,15,1,0,25,0
6175,65,57,5,0,5,5
10823,45,33,1,1,0,0
7976,25,16,2,1,3,3
302,24,17,2,0,0,0
9674,22,14,3,0,0,0
5073,136,50,4,1,18,0
6091,39,20,2,1,2,2
131,40,24,2,1,0,0
4562,53,44,4,1,9,9
867,121,13,2,1,0,0
9929,38,13,1,1,4,4
3830,47,15,2,0,0,0
3248,35,27,3,0,0,0
11344,47,16,3,0,3,0
7628,235,18,4,1,11,0
9450,73,15,4,1,0,0
4620,29,20,2,1,0,0
7263,56,21,3,0,0,0
10310,43,22,2,0,0,0
800,48,16,1,0,0,0
5151,25,6,1,0,4,0
5775,56,13,2,1,0,0
467,53,15,2,0,0,0
665,57,40,5,0,2,2
7850,77,23,1,0,22,0
8633,45,12,1,0,3,0
7232,127,50,4,1,18,0
5483,108,7,3,1,6,0
6522,63,11,2,0,0,0
7226,34,26,2,0,1,1
4890,56,14,4,0,5,1
1466,59,25,4,0,0,0
1316,39,19,2,1,0,0
10223,43,16,1,0,0,0
6548,65,24,2,1,8,0
9428,39,10,2,1,1,0
33,61,14,2,0,0,0
6674,79,14,2,0,0,0
7973,33,24,3,1,0,0
3784,70,20,2,0,0,0
8562,14,7,1,0,0,0
9301,51,13,3,0,0,0
8344,35,28,2,0,0,0
8718,54,19,3,0,1,0
1710,98,17,6,1,0,0
2376,120,17,2,0,7,0
6775,21,13,2,0,4,4
5692,60,17,2,0,2,0
6094,32,18,2,0,0,0
2691,61,27,2,1,0,0
2859,33,16,2,1,1,0
250,83,20,2,1,9,0
8537,54,23,2,0,1,0
2711,26,18,2,0,0,0
10127,23,14,2,1,0,0
10889,29,18,2,1,3,3
306,49,11,2,0,0,0
10010,59,14,1,1,6,0
7601,22,14,2,0,1,1
7044,29,20,2,1,0,0
4888,119,15,3,0,14,0
577,58,19,3,0,0,0
7718,141,48,2,1,45,19
11122,57,16,2,1,1,0
1633,58,32,2,0,0,0
875,24,9,1,0,0,0
418,52,19,2,0,2,0
6555,47,28,2,0,0,0
5567,68,15,2,1,6,0
9688,19,11,2,0,0,0
6383,57,16,2,0,1,0
6684,29,21,2,0,0,0
5034,28,11,1,1,1,0
731,39,17,2,1,0,0
6031,21,13,2,0,0,0
7820,64,21,2,0,0,0
8071,27,15,2,0,0,0
5295,31,23,2,0,0,0
6905,126,50,4,1,28,0
6843,49,12,2,0,1,0
9162,78,25,2,1,7,0
11014,42,33,3,1,0,0
4991,40,32,2,0,3,3
4600,19,12,2,0,0,0
7481,128,50,4,1,18,0
9082,39,17,3,0,0,0
7350,29,21,2,0,0,0
8977,36,17,2,0,0,0
1337,77,18,2,0,0,0
7610,237,29,3,1,13,0
5601,110,31,4,0,16,0
9797,29,20,2,1,0,0
4539,24,17,2,0,0,0
1165,25,17,2,0,0,0
2771,31,23,2,1,0,0
9059,24,17,2,0,0,0
2777,29,11,1,1,0,0
10104,64,16,3,0,0,0
90,54,19,2,0,0,0
749,33,25,2,0,3,3
9098,38,12,1,0,3,0
3341,37,16,2,0,0,0
8892,38,29,2,1,0,0
6800,59,19,2,0,0,0
5057,43,15,2,1,2,0
10699,36,20,2,1,0,0
8030,26,19,2,0,0,0
2087,25,16,2,1,0,0
6710,43,12,2,0,0,0
10765,29,18,2,0,0,0
1860,96,19,3,1,6,0
8274,61,52,4,1,0,0
40,84,30,2,0,0,0
3752,84,26,4,0,0,0
3377,35,26,2,1,0,0
8205,30,22,2,0,0,0
10623,57,18,1,0,6,0
8060,75,31,6,0,17,1
9642,35,14,2,0,0,0
9517,47,27,4,0,0,0
1755,52,25,5,1,3,3
1298,23,15,2,0,0,0
2152,17,9,2,0,0,0
4071,81,27,2,0,22,0
4925,21,12,2,1,0,0
20,63,14,3,0,0,0
6605,47,18,2,0,0,0
3273,133,23,2,0,5,0
10705,34,27,2,0,0,0
2045,37,13,1,1,0,0
2143,47,12,3,0,0,0
3126,121,30,5,1,33,11
7886,33,24,2,1,0,0
1744,32,18,2,1,0,0
6922,58,16,2,1,0,0
9245,45,36,2,1,0,0
2305,23,10,1,0,1,1
5289,56,22,2,0,0,0
9001,35,16,2,1,0,0
3307,76,16,2,0,0,0
4862,436,14,3,0,201,2
7749,71,29,5,0,3,3
5317,66,17,2,0,4,0
9672,106,19,2,0,16,0
8642,53,24,2,0,1,0
7730,20,11,2,1,0,0
8716,24,15,2,1,0,0
8765,78,44,5,0,0,0
3809,37,23,3,0,0,0
3533,30,16,2,1,0,0
10937,127,50,4,1,20,0
7318,26,19,2,0,0,0
5412,60,15,2,0,0,0
11011,22,6,1,0,2,0
9081,39,16,2,1,0,0
4184,100,18,3,0,21,0
1254,51,10,1,1,2,0
4355,36,18,2,1,0,0
9256,28,20,2,0,0,0
1022,35,14,2,0,0,0
10033,55,26,2,0,0,0
2829,22,14,2,0,0,0
6238,37,29,2,0,0,0
7827,27,15,2,0,2,2
2452,36,29,2,0,1,1
8475,24,17,1,0,0,0
2109,36,27,2,1,1,1
2076,54,14,1,0,21,0
7271,60,13,2,1,0,0
10541,63,19,3,0,8,0
3843,41,14,3,0,4,0
8011,35,27,2,1,0,0
1166,21,6,1,0,3,0
4766,32,23,2,1,0,0
7948,79,27,2,0,0,0
6478,30,22,2,0,0,0
3388,24,15,2,1,0,0
8005,33,16,2,1,3,0
11335,120,15,2,0,18,0
6884,29,9,1,0,0,0
7802,107,17,3,0,0,0
4127,34,13,1,0,0,0
1769,56,12,2,0,5,3
10806,145,17,3,1,14,0
10795,45,27,3,0,1,1
4078,38,25,2,0,0,0
5652,79,31,3,1,0,0
8456,46,25,4,0,0,0
6184,30,21,2,1,0,0
6131,125,50,4,0,18,0
5406,35,28,2,0,0,0
6081,27,18,2,1,0,0
2316,33,14,2,0,0,0
7649,44,11,1,1,0,0
2265,128,50,4,1,24,0
7202,55,35,1,0,0,0
3567,71,26,2,0,0,0
1185,28,19,2,1,0,0
4376,42,33,4,1,0,0
8051,19,10,1,1,0,0
8341,61,19,3,1,0,0
8623,56,18,4,0,3,0
4773,28,19,2,1,0,0
6115,41,13,2,0,0,0
7186,24,5,1,0,2,0
76,32,12,1,0,0,0
8732,164,16,3,0,41,0
10572,29,20,2,1,0,0
9645,29,21,2,0,0,0
8129,147,23,7,1,2,0
3270,125,50,4,1,17,0
6991,70,19,3,0,6,0
3756,51,44,5,0,0,0
10024,29,20,2,1,0,0
1495,92,17,3,1,13,0
454,126,61,3,0,47,26
8000,42,16,2,1,0,0
7766,66,23,2,1,2,0
7313,35,26,2,1,0,0
11133,50,14,3,0,11,11
3700,27,13,2,1,0,0
4512,34,17,3,1,0,0
4235,43,26,3,0,3,3
3926,23,7,1,1,0,0
2199,25,16,2,1,0,0
8064,35,13,3,0,0,0
737,33,16,2,1,1,0
2660,40,18,2,0,0,0
11373,20,13,2,0,0,0
6973,47,22,3,0,0,0
1278,64,23,2,0,0,0
9927,59,18,3,1,0,0
9061,27,18,2,1,0,0
1475,38,29,2,1,0,0
11398,70,18,3,1,8,0
5037,61,16,2,0,0,0
5258,81,25,3,0,6,0
3709,63,18,3,1,0,0
9676,70,27,4,1,0,0
3051,77,17,2,1,12,0
3485,45,16,2,1,0,0
7929,140,26,3,0,36,0
3542,57,25,3,0,11,0
4737,27,18,2,1,0,0
2530,91,24,3,1,23,0
7103,47,38,2,1,0,0
556,20,12,2,0,0,0
10152,94,22,4,1,0,0
8897,20,13,2,0,0,0
2090,52,26,2,0,0,0
7910,59,20,4,1,0,0
3736,58,28,2,0,0,0
4508,44,28,2,0,0,0
8759,45,18,3,0,0,0
10425,68,42,4,0,11,0
2728,56,7,1,0,3,1
5787,68,18,4,1,0,0
2964,72,14,3,0,0,0
6291,103,18,3,0,7,0
6586,91,22,2,0,24,0
5286,29,20,2,1,0,0
167,39,7,2,1,5,0
10410,31,22,2,1,0,0
7581,32,23,2,1,3,3
5676,30,21,2,1,0,0
5085,41,24,2,0,1,0
5967,84,17,2,0,1,0
4481,31,22,2,1,0,0
2741,167,12,2,0,20,0
7398,183,37,2,1,44,2
5157,67,15,2,0,5,0
10600,57,17,2,1,0,0
9726,23,14,2,1,0,0
2875,21,13,1,0,0,0
2157,62,31,4,0,10,10
2502,100,18,3,0,21,0
5866,132,54,5,1,19,0
8661,65,15,2,0,8,0
6943,61,20,3,0,3,3
2292,37,10,2,1,0,0
550,85,16,2,0,0,0
4384,45,19,2,0,0,0
